tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2021-04-06,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,23602,21796,1806,5425,4471,796,31,0,2,29,9408,8992,43,0,0,0,0,0,0,0,0,0,0,8,3,0,
2021-04-06,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4824,2938,1886,2695,1865,735,25,1,1,23,3789,3427,59,0,0,0,0,0,0,0,0,0,0,10,0,0,
2021-04-06,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,9863,8406,1457,8209,7638,526,287,133,30,124,4697,4265,34,168,121,47,63,63,0,8,8,0,0,0,0,0,
2021-04-06,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,4937,4116,146,0,0,0,0,0,0,0,0,0,0,22,13,0,
2021-04-06,32,Provinsi Jawa Barat,3216,KAB. BEKASI,27380,22561,4819,18741,12078,6312,882,718,90,74,24965,21466,60,0,0,0,0,0,0,21,21,0,0,0,95,0,
2021-04-06,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4440,3057,1383,1917,956,956,39,0,0,39,2153,2532,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-07,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14570,9130,5440,3114,2148,955,12,0,1,11,4191,4423,54,0,0,0,0,0,0,0,0,0,0,0,2,0,
2021-04-07,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2753,1681,1072,1100,787,233,49,5,2,42,4440,4636,37,0,0,0,0,0,0,0,0,0,0,7,72,0,
2021-04-07,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3282,1845,1437,2719,2024,585,56,27,3,26,2849,1964,2,0,0,0,0,0,0,0,0,0,0,9,0,0,
2021-04-07,32,Provinsi Jawa Barat,3276,KOTA DEPOK,49197,43065,6132,19218,16924,2049,32,0,25,7,43131,37433,322,0,0,0,0,0,0,0,0,0,0,87,159,0,
2021-04-07,32,Provinsi Jawa Barat,3209,KAB. CIREBON,8845,7671,1174,529,381,46,25,0,1,24,6863,6910,194,0,0,0,0,0,0,0,0,0,0,33,6,0,
2021-04-07,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,45998,5410,2231,42,2168,3,3,0,0,3256,2482,55,0,0,0,0,0,0,0,0,0,0,19,0,0,
2021-04-07,32,Provinsi Jawa Barat,3275,KOTA BEKASI,39754,37661,2093,17357,16428,619,1688,1184,319,185,38259,35656,218,0,0,0,0,0,0,0,0,0,0,134,71,0,
2021-04-07,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2020,1015,1005,878,780,80,9,0,5,4,1026,2140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-07,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,9555,5563,3992,3576,1348,2193,55,23,22,10,4434,4515,16,82,82,0,0,0,0,3,1,2,0,3,3,0,
2021-04-07,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,26073,19512,6561,8265,7582,584,87,0,0,87,16384,12644,237,222,222,0,0,0,0,0,0,0,0,88,61,0,
2021-04-07,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,28123,21085,7038,22153,16764,5319,174,150,0,24,16433,14052,89,0,0,0,0,0,0,0,0,0,0,48,116,0,
2021-04-07,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,9803,5965,3838,1875,1484,368,74,0,0,74,2577,2456,40,0,0,0,0,0,0,0,0,0,0,66,7,0,
2021-04-07,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3261,2358,903,1998,1861,121,16,4,3,9,2256,2104,60,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-07,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,12650,8907,3743,3060,2021,1038,26,2,0,24,3638,3546,42,0,0,0,0,0,0,0,0,0,0,12,9,0,
2021-04-07,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7897,5409,1787,533,118,124,291,13781,11025,172,0,0,0,0,0,0,0,0,0,0,0,12,0,
2021-04-07,32,Provinsi Jawa Barat,3205,KAB. GARUT,20472,14062,6410,9351,5482,3860,0,0,0,0,8990,7954,143,0,0,0,0,0,0,0,0,0,0,68,17,0,
2021-04-07,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-07,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10857,7408,3449,4976,3318,1455,108,11,8,89,14061,12808,120,0,0,0,0,0,0,0,0,0,0,54,11,0,
2021-04-07,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,22322,14591,7731,6741,4484,2177,95,0,0,95,6485,4820,43,0,0,0,2,2,0,0,0,0,0,44,12,0,
2021-04-07,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7779,5273,2506,645,483,132,2,1,0,1,4449,4007,36,0,0,0,12,6,6,0,0,0,0,11,0,0,
2021-04-07,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3053,1946,1107,1161,656,502,32,19,4,9,980,704,24,0,0,0,0,0,0,0,0,0,0,38,1,0,
2021-04-07,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,923,50,6228,6123,43,33,33,0,0,4477,2956,14,0,0,0,0,0,0,0,0,0,0,51,22,0,
2021-04-07,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,23602,21796,1806,5425,4471,796,31,0,2,29,9430,9018,43,0,0,0,0,0,0,0,0,0,0,22,26,0,
2021-04-07,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4824,2938,1886,2695,1865,735,25,1,1,23,3798,3440,59,0,0,0,0,0,0,0,0,0,0,9,13,0,
2021-04-07,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,9863,8406,1457,8209,7638,526,287,133,30,124,4697,4265,34,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-07,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,4945,4116,146,0,0,0,0,0,0,0,0,0,0,8,0,0,
2021-04-07,32,Provinsi Jawa Barat,3216,KAB. BEKASI,27602,22661,4941,18741,12078,6312,882,718,90,74,24965,21581,60,222,100,122,0,0,0,0,0,0,0,0,115,0,
2021-04-07,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4440,3057,1383,1917,956,956,39,0,0,39,2153,2532,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-08,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14570,9130,5440,3114,2148,955,12,0,1,11,4191,4436,54,0,0,0,0,0,0,0,0,0,0,0,13,0,
2021-04-08,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2753,1681,1072,1100,787,233,49,5,2,42,4445,4696,37,0,0,0,0,0,0,0,0,0,0,5,60,0,
2021-04-08,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3282,1845,1437,2719,2024,585,56,27,3,26,2849,1964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-08,32,Provinsi Jawa Barat,3276,KOTA DEPOK,49197,43065,6132,19218,16924,2049,32,0,25,7,43301,37623,322,0,0,0,0,0,0,0,0,0,0,170,190,0,
2021-04-08,32,Provinsi Jawa Barat,3209,KAB. CIREBON,8845,7671,1174,529,381,46,25,0,1,24,6938,6918,194,0,0,0,0,0,0,0,0,0,0,75,8,0,
2021-04-08,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,45998,5410,2231,42,2168,3,3,0,0,3298,2485,55,0,0,0,0,0,0,0,0,0,0,42,3,0,
2021-04-08,32,Provinsi Jawa Barat,3275,KOTA BEKASI,39754,37661,2093,17357,16428,619,1688,1184,319,185,38261,35656,218,0,0,0,0,0,0,0,0,0,0,2,0,0,
2021-04-08,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2020,1015,1005,878,780,80,9,0,5,4,1026,2140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-08,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,9555,5563,3992,3576,1348,2193,55,23,22,10,4442,4538,16,0,0,0,0,0,0,0,0,0,0,8,23,0,
2021-04-08,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,26267,19706,6561,8265,7582,584,87,0,0,87,16466,12743,237,194,194,0,0,0,0,0,0,0,0,82,99,0,
2021-04-08,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,28123,21085,7038,22153,16764,5319,174,150,0,24,16460,14052,89,0,0,0,0,0,0,0,0,0,0,27,0,0,
2021-04-08,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,9803,5965,3838,1875,1484,368,74,0,0,74,2578,2461,40,0,0,0,0,0,0,0,0,0,0,1,5,0,
2021-04-08,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3261,2358,903,1998,1861,121,16,4,3,9,2256,2104,60,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-08,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,12650,8907,3743,3060,2021,1038,26,2,0,24,3649,3546,42,0,0,0,0,0,0,0,0,0,0,11,0,0,
2021-04-08,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7897,5409,1787,533,118,124,291,13781,11195,172,0,0,0,0,0,0,0,0,0,0,0,170,0,
2021-04-08,32,Provinsi Jawa Barat,3205,KAB. GARUT,20472,14062,6410,9351,5482,3860,0,0,0,0,9022,7966,143,0,0,0,0,0,0,0,0,0,0,32,12,0,
2021-04-08,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-08,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10857,7408,3449,4976,3318,1455,108,11,8,89,14110,12888,120,0,0,0,0,0,0,0,0,0,0,49,80,0,
2021-04-08,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,22322,14591,7731,6741,4484,2177,95,0,0,95,6548,4960,43,0,0,0,0,0,0,0,0,0,0,63,140,0,
2021-04-08,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7779,5273,2506,647,485,132,2,1,0,1,4464,4007,36,0,0,0,2,2,0,0,0,0,0,15,0,0,
2021-04-08,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3053,1946,1107,1161,656,502,32,19,4,9,1030,712,24,0,0,0,0,0,0,0,0,0,0,50,8,0,
2021-04-08,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,923,50,6228,6123,43,33,33,0,0,4484,3129,14,0,0,0,0,0,0,0,0,0,0,7,173,0,
2021-04-08,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,23602,21796,1806,5425,4471,796,31,0,2,29,9441,9025,43,0,0,0,0,0,0,0,0,0,0,11,7,0,
2021-04-08,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4824,2938,1886,2695,1865,735,25,1,1,23,3802,3440,59,0,0,0,0,0,0,0,0,0,0,4,0,0,
2021-04-08,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,9863,8406,1457,8209,7638,526,287,133,30,124,4711,4265,34,0,0,0,0,0,0,0,0,0,0,14,0,0,
2021-04-08,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,4950,4121,146,0,0,0,0,0,0,0,0,0,0,5,5,0,
2021-04-08,32,Provinsi Jawa Barat,3216,KAB. BEKASI,27813,22825,4988,18741,12078,6312,882,718,90,74,24965,21767,60,211,164,47,0,0,0,0,0,0,0,0,186,0,
2021-04-08,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4440,3057,1383,1917,956,956,39,0,0,39,2153,2532,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-09,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14570,9130,5440,3114,2148,955,12,0,1,11,4191,4436,54,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-09,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2807,1716,1091,1106,788,238,49,5,2,42,4446,4760,37,54,35,19,6,1,5,0,0,0,0,1,64,0,
2021-04-09,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3282,1845,1437,2789,2082,597,60,27,6,27,2849,1964,2,0,0,0,70,58,12,4,0,3,1,0,0,0,
2021-04-09,32,Provinsi Jawa Barat,3276,KOTA DEPOK,49705,43573,6132,19333,17039,2049,32,0,25,7,43534,37631,322,508,508,0,115,115,0,0,0,0,0,233,8,0,
2021-04-09,32,Provinsi Jawa Barat,3209,KAB. CIREBON,9111,7671,1440,529,381,46,25,0,1,24,6971,6918,194,266,0,266,0,0,0,0,0,0,0,33,0,0,
2021-04-09,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,45998,5410,2231,42,2168,3,3,0,0,3331,2487,55,0,0,0,0,0,0,0,0,0,0,33,2,0,
2021-04-09,32,Provinsi Jawa Barat,3275,KOTA BEKASI,40127,38018,2109,17532,16592,630,1695,1191,319,185,38352,35787,218,373,357,16,175,164,11,7,7,0,0,91,131,0,
2021-04-09,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2020,1015,1005,878,780,80,9,0,5,4,1026,2140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-09,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,9748,5756,3992,3576,1348,2193,55,23,22,10,4447,4543,16,193,193,0,0,0,0,0,0,0,0,5,5,0,
2021-04-09,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,26267,19706,6561,8265,7582,584,87,0,0,87,16546,12789,237,0,0,0,0,0,0,0,0,0,0,80,46,0,
2021-04-09,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,28123,21085,7038,22153,16764,5319,174,150,0,24,16519,14143,89,0,0,0,0,0,0,0,0,0,0,59,91,0,
2021-04-09,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,9803,5965,3838,1875,1484,368,74,0,0,74,2604,2464,40,0,0,0,0,0,0,0,0,0,0,26,3,0,
2021-04-09,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3261,2358,903,1998,1861,121,16,4,3,9,2256,2104,60,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-09,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,12881,9138,3743,3060,2021,1038,26,2,0,24,3687,3547,42,231,231,0,0,0,0,0,0,0,0,38,1,0,
2021-04-09,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7897,5409,1787,533,118,124,291,13947,11195,172,0,0,0,0,0,0,0,0,0,0,166,0,0,
2021-04-09,32,Provinsi Jawa Barat,3205,KAB. GARUT,20472,14062,6410,9398,5522,3867,0,0,0,0,9037,7967,143,0,0,0,47,40,7,0,0,0,0,15,1,0,
2021-04-09,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-09,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10857,7408,3449,5044,3386,1455,108,11,8,89,14179,12903,120,0,0,0,68,68,0,0,0,0,0,69,15,0,
2021-04-09,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,22322,14591,7731,6741,4484,2177,95,0,0,95,6565,4972,43,0,0,0,0,0,0,0,0,0,0,17,12,0,
2021-04-09,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7779,5273,2506,647,485,132,2,1,0,1,4472,4007,36,0,0,0,0,0,0,0,0,0,0,8,0,0,
2021-04-09,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3053,1946,1107,1161,656,502,32,19,4,9,1073,712,24,0,0,0,0,0,0,0,0,0,0,43,0,0,
2021-04-09,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,923,50,6228,6123,43,33,33,0,0,4484,3129,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-09,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,23602,21796,1806,5458,4485,815,31,0,2,29,9448,9025,43,0,0,0,33,14,19,0,0,0,0,7,0,0,
2021-04-09,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4824,2938,1886,2695,1865,735,25,1,1,23,3808,3446,59,0,0,0,0,0,0,0,0,0,0,6,6,0,
2021-04-09,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,10060,8454,1606,8278,7661,572,301,139,37,125,4711,4265,34,197,48,149,69,23,46,14,6,7,1,0,0,0,
2021-04-09,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,4951,4121,146,0,0,0,0,0,0,0,0,0,0,1,0,0,
2021-04-09,32,Provinsi Jawa Barat,3216,KAB. BEKASI,27813,22825,4988,18741,12078,6312,886,722,90,74,24965,21834,60,0,0,0,0,0,0,4,4,0,0,0,67,0,
2021-04-09,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4440,3057,1383,1917,956,956,39,0,0,39,2153,2532,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-10,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14570,9130,5440,3144,2166,967,12,0,1,11,4310,4436,54,0,0,0,30,18,12,0,0,0,0,119,0,0,
2021-04-10,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2807,1716,1091,1106,788,238,49,5,2,42,4707,4821,37,0,0,0,0,0,0,0,0,0,0,261,61,0,
2021-04-10,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3282,1845,1437,2789,2082,597,60,27,6,27,2849,1964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-10,32,Provinsi Jawa Barat,3276,KOTA DEPOK,49705,43573,6132,19333,17039,2049,32,0,25,7,43617,37715,322,0,0,0,0,0,0,0,0,0,0,83,84,0,
2021-04-10,32,Provinsi Jawa Barat,3209,KAB. CIREBON,9111,7671,1440,529,381,46,25,0,1,24,7014,6924,194,0,0,0,0,0,0,0,0,0,0,43,6,0,
2021-04-10,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,45998,5410,2231,42,2168,3,3,0,0,3361,2487,55,0,0,0,0,0,0,0,0,0,0,30,0,0,
2021-04-10,32,Provinsi Jawa Barat,3275,KOTA BEKASI,40127,38018,2109,17532,16592,630,1695,1191,319,185,38438,35787,218,0,0,0,0,0,0,0,0,0,0,86,0,0,
2021-04-10,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2020,1015,1005,878,780,80,9,0,5,4,1026,2140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-10,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,9748,5756,3992,3576,1348,2193,55,23,22,10,4453,4543,16,0,0,0,0,0,0,0,0,0,0,6,0,0,
2021-04-10,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,26468,19907,6561,8265,7582,584,87,0,0,87,16620,12813,237,201,201,0,0,0,0,0,0,0,0,74,24,0,
2021-04-10,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,28123,21085,7038,22153,16764,5319,174,150,0,24,16609,14143,89,0,0,0,0,0,0,0,0,0,0,90,0,0,
2021-04-10,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,9803,5965,3838,1875,1484,368,74,0,0,74,2634,2464,40,0,0,0,0,0,0,0,0,0,0,30,0,0,
2021-04-10,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3261,2358,903,1998,1861,121,16,4,3,9,2256,2104,60,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-10,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,12995,9138,3857,3060,2021,1038,26,2,0,24,3704,3547,42,114,0,114,0,0,0,0,0,0,0,17,0,0,
2021-04-10,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7897,5409,1787,533,118,124,291,13947,11195,172,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-10,32,Provinsi Jawa Barat,3205,KAB. GARUT,20472,14062,6410,9420,5544,3867,0,0,0,0,9037,7967,143,0,0,0,22,22,0,0,0,0,0,0,0,0,
2021-04-10,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-10,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10857,7408,3449,5044,3386,1455,108,11,8,89,14227,13000,120,0,0,0,0,0,0,0,0,0,0,48,97,0,
2021-04-10,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,22322,14591,7731,6741,4484,2177,95,0,0,95,6622,5019,43,0,0,0,0,0,0,0,0,0,0,57,47,0,
2021-04-10,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7779,5273,2506,647,485,132,2,1,0,1,4472,4007,36,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-10,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3053,1946,1107,1161,656,502,32,19,4,9,1079,716,24,0,0,0,0,0,0,0,0,0,0,6,4,0,
2021-04-10,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,923,50,6228,6123,43,33,33,0,0,4484,3129,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-10,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,23602,21796,1806,5458,4485,815,31,0,2,29,9484,9037,43,0,0,0,0,0,0,0,0,0,0,36,12,0,
2021-04-10,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4824,2938,1886,2695,1865,735,25,1,1,23,3816,3446,59,0,0,0,0,0,0,0,0,0,0,8,0,0,
2021-04-10,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,10060,8454,1606,8278,7661,572,301,139,37,125,4711,4265,34,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-10,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,4954,4121,146,0,0,0,0,0,0,0,0,0,0,3,0,0,
2021-04-10,32,Provinsi Jawa Barat,3216,KAB. BEKASI,27880,22892,4988,18741,12078,6312,886,722,90,74,24965,21976,60,67,67,0,0,0,0,0,0,0,0,0,142,0,
2021-04-10,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4440,3057,1383,1917,956,956,39,0,0,39,2153,2532,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-11,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14570,9130,5440,3144,2166,967,13,0,1,12,4310,4468,54,0,0,0,0,0,0,1,0,0,1,0,32,0,
2021-04-11,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2829,1738,1091,1106,788,238,49,5,2,42,4967,4821,37,22,22,0,0,0,0,0,0,0,0,260,0,0,
2021-04-11,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3282,1845,1437,2789,2082,597,60,27,6,27,2849,1964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-11,32,Provinsi Jawa Barat,3276,KOTA DEPOK,50247,44115,6132,19444,17150,2049,32,0,25,7,43732,37749,322,542,542,0,111,111,0,0,0,0,0,115,34,0,
2021-04-11,32,Provinsi Jawa Barat,3209,KAB. CIREBON,9236,7671,1565,529,381,46,25,0,1,24,7087,6938,194,125,0,125,0,0,0,0,0,0,0,73,14,0,
2021-04-11,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,45998,5410,2231,42,2168,3,3,0,0,3384,2498,55,0,0,0,0,0,0,0,0,0,0,23,11,0,
2021-04-11,32,Provinsi Jawa Barat,3275,KOTA BEKASI,40127,38018,2109,17532,16592,630,1695,1191,319,185,38460,35837,218,0,0,0,0,0,0,0,0,0,0,22,50,0,
2021-04-11,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2020,1015,1005,878,780,80,9,0,5,4,1026,2140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-11,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,9748,5756,3992,3576,1348,2193,55,23,22,10,4453,4587,16,0,0,0,0,0,0,0,0,0,0,0,44,0,
2021-04-11,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,26595,20034,6561,8265,7582,584,87,0,0,87,16691,12933,237,127,127,0,0,0,0,0,0,0,0,71,120,0,
2021-04-11,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,28123,21085,7038,22153,16764,5319,174,150,0,24,16660,14236,89,0,0,0,0,0,0,0,0,0,0,51,93,0,
2021-04-11,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,9803,5965,3838,1875,1484,368,74,0,0,74,2646,2485,40,0,0,0,0,0,0,0,0,0,0,12,21,0,
2021-04-11,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3261,2358,903,1998,1861,121,16,4,3,9,2256,2104,60,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-11,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,12995,9138,3857,3060,2021,1038,26,2,0,24,3704,3561,42,0,0,0,0,0,0,0,0,0,0,0,14,0,
2021-04-11,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7897,5409,1787,533,118,124,291,13947,11195,172,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-11,32,Provinsi Jawa Barat,3205,KAB. GARUT,20472,14062,6410,9420,5544,3867,0,0,0,0,9037,7971,143,0,0,0,0,0,0,0,0,0,0,0,4,0,
2021-04-11,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-11,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10857,7408,3449,5044,3386,1455,108,11,8,89,14313,13083,120,0,0,0,0,0,0,0,0,0,0,86,83,0,
2021-04-11,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,22322,14591,7731,6741,4484,2177,95,0,0,95,6645,5035,43,0,0,0,0,0,0,0,0,0,0,23,16,0,
2021-04-11,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7779,5273,2506,647,485,132,2,1,0,1,4472,4007,36,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-11,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3053,1946,1107,1161,656,502,32,19,4,9,1080,716,24,0,0,0,0,0,0,0,0,0,0,1,0,0,
2021-04-11,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,923,50,6234,6129,43,34,34,0,0,4484,3129,14,0,0,0,6,6,0,1,1,0,0,0,0,0,
2021-04-11,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,23602,21796,1806,5458,4485,815,31,0,2,29,9485,9056,43,0,0,0,0,0,0,0,0,0,0,1,19,0,
2021-04-11,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4824,2938,1886,2695,1865,735,25,1,1,23,3825,3446,59,0,0,0,0,0,0,0,0,0,0,9,0,0,
